calibration_stage,budget_order,candidate_id,repeat_id,fold_id,attempt,n_iter_budget,n_sampling,epochs_run,linear_trend_slope,median_diff,converged,early_stopping_triggered,runtime_seconds,fit_seed,fit_status,error_message
confirmation,1,candidate_001,1,4,1,500,200,196,0,0,TRUE,TRUE,3.7799999999999727,1265372349,ok,NA
confirmation,1,candidate_002,1,5,1,500,200,323,0,0,TRUE,TRUE,6.970000000000027,1056670208,ok,NA
confirmation,1,candidate_001,1,5,1,500,200,423,0,0,TRUE,TRUE,8.389999999999986,715907924,ok,NA
confirmation,1,candidate_002,2,1,1,500,200,316,0,0,TRUE,TRUE,8.889999999999986,748155042,ok,NA
confirmation,1,candidate_001,2,1,1,500,200,360,0,0,TRUE,TRUE,8.900000000000091,1776830026,ok,NA
confirmation,1,candidate_002,2,2,1,500,200,401,0,0,TRUE,TRUE,11.259999999999991,1522237248,ok,NA
confirmation,1,candidate_001,2,2,1,500,200,413,0,0,TRUE,TRUE,10.030000000000086,1931722072,ok,NA
confirmation,1,candidate_002,2,3,1,500,200,430,0,0,TRUE,TRUE,11.980000000000018,517745521,ok,NA
confirmation,1,candidate_001,2,3,1,500,200,500,0,0,TRUE,FALSE,12.169999999999959,1279130091,ok,NA
confirmation,1,candidate_002,2,4,1,500,200,343,0,0,TRUE,TRUE,9.539999999999964,1227236693,ok,NA
confirmation,1,candidate_001,2,4,1,500,200,422,0,0,TRUE,TRUE,10.240000000000009,21815022,ok,NA
confirmation,1,candidate_002,2,5,1,500,200,365,0,0,TRUE,TRUE,8.539999999999964,106425808,ok,NA
confirmation,1,candidate_001,2,5,1,500,200,484,0,0,TRUE,TRUE,8.970000000000027,1073201787,ok,NA
