commit,profile_id,scale_id,resolution_id,target_suffix,store_path,started_at,finished_at,elapsed_hours,calibration_contract_version,calibration_input_hash,calibration_status,migration_status
7fccc37b9bb11e90238b4d18fa73c8cc14072aa2,project_modern_spatial_continental,europe,family,_family,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_continental/europe/pipeline_modern_spatial_resolution,2026-09-10T16:31:27Z,2026-09-10T21:03:12Z,4.529345221387016,sjsdm_cv_adaptive_calibration_v2,5617bf4c598b39aac5fb8d89832897d4,accepted,reused_stricter_v2_result
