route_id,repeat_id,fold_id,component,loss_full,loss_reduced,delta_loss,delta_loss_clamped,share,defined
pooled_spatiotemporal_age_z_interaction,1,fold_001,Abiotic,1.3634643078013136,1.453156730943414,0.08969242314210035,0.08969242314210035,47.73577973322217,TRUE
pooled_spatiotemporal_age_z_interaction,1,fold_001,Spatial,1.3634643078013136,1.4616653759635525,0.09820106816223895,0.09820106816223895,52.26422026677784,TRUE
pooled_spatiotemporal_age_z_interaction,1,fold_001,Associations,1.3634643078013136,1.278716594965027,-0.08474771283628657,0,0,TRUE
pooled_spatiotemporal_age_z_interaction,1,fold_002,Abiotic,1.277239680804607,1.3183784158398735,0.04113873503526655,0.04113873503526655,26.83978566710696,TRUE
pooled_spatiotemporal_age_z_interaction,1,fold_002,Spatial,1.277239680804607,1.3893761453015163,0.1121364644969094,0.1121364644969094,73.16021433289305,TRUE
pooled_spatiotemporal_age_z_interaction,1,fold_002,Associations,1.277239680804607,1.2210446142657725,-0.05619506653883444,0,0,TRUE
pooled_spatiotemporal_age_z_interaction,1,fold_003,Abiotic,1.4225741101298561,1.4741187385226613,0.05154462839280516,0.05154462839280516,15.155228869093989,TRUE
pooled_spatiotemporal_age_z_interaction,1,fold_003,Spatial,1.4225741101298561,1.6884455804850982,0.26587147035524206,0.26587147035524206,78.17192806765226,TRUE
pooled_spatiotemporal_age_z_interaction,1,fold_003,Associations,1.4225741101298561,1.4452691956999815,0.02269508557012534,0.02269508557012534,6.672843063253746,TRUE
pooled_spatiotemporal_age_z_interaction,1,fold_004,Abiotic,1.2433537256635476,1.173053076265547,-0.07030064939800074,0,0,TRUE
pooled_spatiotemporal_age_z_interaction,1,fold_004,Spatial,1.2433537256635476,1.5731883095333823,0.32983458386983466,0.32983458386983466,99.01903354730149,TRUE
pooled_spatiotemporal_age_z_interaction,1,fold_004,Associations,1.2433537256635476,1.2466213465453604,0.0032676208818127606,0.0032676208818127606,0.9809664526985092,TRUE
pooled_spatiotemporal_age_z_interaction,1,fold_005,Abiotic,1.281988644854315,1.4904732615912077,0.20848461673689278,0.20848461673689278,72.92724190740869,TRUE
pooled_spatiotemporal_age_z_interaction,1,fold_005,Spatial,1.281988644854315,1.3593843264586005,0.07739568160428556,0.07739568160428556,27.072758092591314,TRUE
pooled_spatiotemporal_age_z_interaction,1,fold_005,Associations,1.281988644854315,1.2081630581933624,-0.07382558666095251,0,0,TRUE
pooled_spatiotemporal_age_z_interaction,2,fold_001,Abiotic,1.2205228624355107,1.245062302855286,0.024539440419775405,0.024539440419775405,8.726851656872123,TRUE
pooled_spatiotemporal_age_z_interaction,2,fold_001,Spatial,1.2205228624355107,1.477178077140317,0.25665521470480623,0.25665521470480623,91.27314834312787,TRUE
pooled_spatiotemporal_age_z_interaction,2,fold_001,Associations,1.2205228624355107,1.1627925909552612,-0.05773027148024945,0,0,TRUE
pooled_spatiotemporal_age_z_interaction,2,fold_002,Abiotic,1.6900358660290649,1.8208751989271008,0.13083933289803595,0.13083933289803595,59.833143520117524,TRUE
pooled_spatiotemporal_age_z_interaction,2,fold_002,Spatial,1.6900358660290649,1.7778702066177716,0.08783434058870676,0.08783434058870676,40.166856479882476,TRUE
pooled_spatiotemporal_age_z_interaction,2,fold_002,Associations,1.6900358660290649,1.5300662864507664,-0.1599695795782985,0,0,TRUE
pooled_spatiotemporal_age_z_interaction,2,fold_003,Abiotic,1.4645432126732996,1.4290947669920313,-0.03544844568126826,0,0,TRUE
pooled_spatiotemporal_age_z_interaction,2,fold_003,Spatial,1.4645432126732996,1.5430389002638494,0.07849568759054981,0.07849568759054981,100,TRUE
