route_id,repeat_id,fold_id,variant,status,error_message,warning_text,converged,linear_trend_slope,median_diff,epochs_run,early_stopping_triggered,loss,brier,auc,auc_macro,n_train_samples,n_test_samples,n_taxa_raw,n_taxa_retained,n_taxa_dropped,age_scale_mode,age_scale_value
pooled_spatiotemporal_age_z_interaction,2,fold_001,no_spatial,ok,NA,NA,TRUE,0,0,343,TRUE,1.477178077140317,0.11281354287877904,0.8959062066884776,0.5460869661721055,164,41,16,16,0,z_score,1276.3751888158004
pooled_spatiotemporal_age_z_interaction,2,fold_001,no_associations,ok,NA,NA,TRUE,0,0.02,153,TRUE,1.1627925909552612,0.091383288789691,0.9189066875347671,0.6139618277098927,164,41,16,16,0,z_score,1276.3751888158004
pooled_spatiotemporal_age_z_interaction,2,fold_002,full,ok,NA,NA,TRUE,0,0.03,390,TRUE,1.6900358660290649,0.13018675717714945,0.8758354837345065,0.5534204553890668,164,41,16,15,1,z_score,1263.028763701782
pooled_spatiotemporal_age_z_interaction,2,fold_002,no_abiotic,ok,NA,NA,TRUE,0,0.01,257,TRUE,1.8208751989271008,0.13205088864811637,0.8676868733871991,0.5318013145710467,164,41,16,15,1,z_score,1263.028763701782
pooled_spatiotemporal_age_z_interaction,2,fold_002,no_spatial,ok,NA,NA,TRUE,0,0.01,312,TRUE,1.7778702066177716,0.13992579266768662,0.8702620669233047,0.549250680017531,164,41,16,15,1,z_score,1263.028763701782
pooled_spatiotemporal_age_z_interaction,2,fold_002,no_associations,ok,NA,NA,TRUE,0,0,259,TRUE,1.5300662864507664,0.12469026767236485,0.8860040610854943,0.5821427128849919,164,41,16,15,1,z_score,1263.028763701782
pooled_spatiotemporal_age_z_interaction,2,fold_003,full,ok,NA,NA,TRUE,0,0.02,283,TRUE,1.4645432126732996,0.11337254382911569,0.8938339502908514,0.5574517003250035,164,41,16,15,1,z_score,1302.9844941324986
pooled_spatiotemporal_age_z_interaction,2,fold_003,no_abiotic,ok,NA,NA,TRUE,0,0.03,375,TRUE,1.4290947669920313,0.10531624628435508,0.896890534108937,0.5289883193729348,164,41,16,15,1,z_score,1302.9844941324986
pooled_spatiotemporal_age_z_interaction,2,fold_003,no_spatial,ok,NA,NA,TRUE,0,0.01,383,TRUE,1.5430389002638494,0.12301375031182822,0.8860497091485986,0.5339973134090781,164,41,16,15,1,z_score,1302.9844941324986
pooled_spatiotemporal_age_z_interaction,2,fold_003,no_associations,ok,NA,NA,TRUE,0,0.02,393,TRUE,1.4516705279000564,0.11480683071670074,0.8938709677419355,0.5694533854036117,164,41,16,15,1,z_score,1302.9844941324986
pooled_spatiotemporal_age_z_interaction,2,fold_004,full,ok,NA,NA,TRUE,0,0.02,399,TRUE,1.149172147111275,0.0853742484582843,0.9177036411411411,0.58734946979190406,164,41,16,16,0,z_score,1290.7288045616065
pooled_spatiotemporal_age_z_interaction,2,fold_004,no_abiotic,ok,NA,NA,TRUE,0,0,171,TRUE,1.211893355869604,0.09079121442950394,0.9130020645645646,0.5624573784524443,164,41,16,16,0,z_score,1290.7288045616065
pooled_spatiotemporal_age_z_interaction,2,fold_004,no_spatial,ok,NA,NA,TRUE,0,0.06,254,TRUE,1.3427874865339386,0.10440698634831948,0.9055086336336337,0.563618642566011,164,41,16,16,0,z_score,1290.7288045616065
pooled_spatiotemporal_age_z_interaction,2,fold_004,no_associations,ok,NA,NA,TRUE,0,0.01,232,TRUE,1.09639364848685,0.08531130498227409,0.9221612237237238,0.6145462496202628,164,41,16,16,0,z_score,1290.7288045616065
pooled_spatiotemporal_age_z_interaction,2,fold_005,full,ok,NA,NA,TRUE,0,0.03,370,TRUE,1.0535393547940903,0.08156108948584866,0.9286291510985616,0.62522740954436,164,41,16,16,0,z_score,1272.4234454417879
pooled_spatiotemporal_age_z_interaction,2,fold_005,no_abiotic,ok,NA,NA,TRUE,0,0.04,311,TRUE,1.090065649717609,0.08350362845898239,0.9258720515672685,0.544852759684416,164,41,16,16,0,z_score,1272.4234454417879
pooled_spatiotemporal_age_z_interaction,2,fold_005,no_spatial,ok,NA,NA,TRUE,0,0,382,TRUE,1.304336539066194,0.09984580824857078,0.9122909595657093,0.582781862745098,164,41,16,16,0,z_score,1272.4234454417879
pooled_spatiotemporal_age_z_interaction,2,fold_005,no_associations,ok,NA,NA,TRUE,0,0,424,TRUE,1.0444119782704255,0.08369376317087475,0.929998193624445,0.630551483618434,164,41,16,16,0,z_score,1272.4234454417879
pooled_spatiotemporal_age_z_interaction,3,fold_001,full,ok,NA,NA,TRUE,0,0.01,428,TRUE,1.7565048285991212,0.13366675210789009,0.8707382224380767,0.5740554951072424,164,41,16,14,2,z_score,1264.0649676365947
pooled_spatiotemporal_age_z_interaction,3,fold_001,no_abiotic,ok,NA,NA,TRUE,0,0.04,500,FALSE,1.7731439739607544,0.1324883178417446,0.8711267605633802,0.5454592649485123,164,41,16,14,2,z_score,1264.0649676365947
pooled_spatiotemporal_age_z_interaction,3,fold_001,no_spatial,ok,NA,NA,TRUE,0,0,364,TRUE,1.8729850413332523,0.14778717365101715,0.8599077221952404,0.5634589947089947,164,41,16,14,2,z_score,1264.0649676365947
pooled_spatiotemporal_age_z_interaction,3,fold_001,no_associations,ok,NA,NA,TRUE,0,0.04,344,TRUE,1.6005799984326077,0.13126763780581763,0.8816901408450705,0.6100343310860784,164,41,16,14,2,z_score,1264.0649676365947
pooled_spatiotemporal_age_z_interaction,3,fold_002,full,ok,NA,NA,TRUE,0,0.01,366,TRUE,0.8560734537321628,0.06549110688828062,0.9390669598989284,0.6015481054883229,164,41,16,16,0,z_score,1324.7265732181165
pooled_spatiotemporal_age_z_interaction,3,fold_002,no_abiotic,ok,NA,NA,TRUE,0,0.02,500,FALSE,0.9524314557608805,0.07029778010699181,0.9316924804641804,0.5499341238471673,164,41,16,16,0,z_score,1324.7265732181165
pooled_spatiotemporal_age_z_interaction,3,fold_002,no_spatial,ok,NA,NA,TRUE,0,0.07,303,TRUE,0.993548641790153,0.07855044046559675,0.9294183706892518,0.5695332755115364,164,41,16,16,0,z_score,1324.7265732181165
pooled_spatiotemporal_age_z_interaction,3,fold_002,no_associations,ok,NA,NA,TRUE,0,0.02,311,TRUE,0.7865248590921979,0.06412014562261316,0.9442515558467082,0.657338927998253,164,41,16,16,0,z_score,1324.7265732181165
pooled_spatiotemporal_age_z_interaction,3,fold_003,full,ok,NA,NA,TRUE,0,0.01,340,TRUE,1.2441368139917728,0.09581936645381393,0.9157958907632664,0.601519568997672,164,41,16,16,0,z_score,1259.45474142505
pooled_spatiotemporal_age_z_interaction,3,fold_003,no_abiotic,ok,NA,NA,TRUE,0,0,269,TRUE,1.31027937988043,0.09591306911017076,0.9092900755360391,0.5456179860227837,164,41,16,16,0,z_score,1259.45474142505
pooled_spatiotemporal_age_z_interaction,3,fold_003,no_spatial,ok,NA,NA,TRUE,0,0.01,263,TRUE,1.562258998339481,0.11953509075120364,0.8950925387919949,0.5529298753555046,164,41,16,16,0,z_score,1259.45474142505
pooled_spatiotemporal_age_z_interaction,3,fold_003,no_associations,ok,NA,NA,TRUE,0,0.03,289,TRUE,1.22667337916944,0.09565287081033332,0.9169913224045798,0.619054665480137,164,41,16,16,0,z_score,1259.45474142505
pooled_spatiotemporal_age_z_interaction,3,fold_004,full,ok,NA,NA,TRUE,0,0.01,268,TRUE,1.1384217855213148,0.09177135270480438,0.9164657232903949,0.5749124419345008,164,41,16,15,1,z_score,1278.8749345847477
pooled_spatiotemporal_age_z_interaction,3,fold_004,no_abiotic,ok,NA,NA,TRUE,0,0.02,303,TRUE,1.253577767704775,0.09495528150519475,0.9093480973835057,0.5508958198664081,164,41,16,15,1,z_score,1278.8749345847477
pooled_spatiotemporal_age_z_interaction,3,fold_004,no_spatial,ok,NA,NA,TRUE,0,0.01,231,TRUE,1.2636650447160882,0.1052166429782979,0.9064344184275652,0.5458518388297801,164,41,16,15,1,z_score,1278.8749345847477
pooled_spatiotemporal_age_z_interaction,3,fold_004,no_associations,ok,NA,NA,TRUE,0,0.03,296,TRUE,1.0887434058700676,0.08801316178516229,0.9189404996086892,0.6237072758763935,164,41,16,15,1,z_score,1278.8749345847477
pooled_spatiotemporal_age_z_interaction,3,fold_005,full,ok,NA,NA,TRUE,0,0.01,500,FALSE,1.461047493441481,0.1078868344191046,0.894797557750204,0.5603343246532101,164,41,16,16,0,z_score,1279.8398530202994
pooled_spatiotemporal_age_z_interaction,3,fold_005,no_abiotic,ok,NA,NA,TRUE,0,0.01,215,TRUE,1.5916853152049355,0.11833486982243382,0.8856531892743592,0.529651943738631,164,41,16,16,0,z_score,1279.8398530202994
