calibration_stage,budget_order,candidate_id,repeat_id,fold_id,attempt,n_iter_budget,n_sampling,epochs_run,linear_trend_slope,median_diff,converged,early_stopping_triggered,runtime_seconds,fit_seed,fit_status,error_message
confirmation,1,candidate_005,1,4,1,500,200,246,0,0,TRUE,TRUE,18.839999999999918,283560750,ok,NA
confirmation,1,candidate_001,1,5,1,500,200,217,0,0,TRUE,TRUE,14.86999999999989,715907924,ok,NA
confirmation,1,candidate_005,1,5,1,500,200,223,0,0,TRUE,TRUE,16.1400000000001,1173813307,ok,NA
confirmation,1,candidate_001,2,1,1,500,200,216,0,0,TRUE,TRUE,14.889999999999873,1776830026,ok,NA
confirmation,1,candidate_005,2,1,1,500,200,182,0,0,TRUE,TRUE,12.86999999999989,1785504573,ok,NA
confirmation,1,candidate_001,2,2,1,500,200,244,0,0,TRUE,TRUE,16.75,1931722072,ok,NA
confirmation,1,candidate_005,2,2,1,500,200,191,0,0,TRUE,TRUE,13.549999999999955,569056883,ok,NA
confirmation,1,candidate_001,2,3,1,500,200,224,0,0,TRUE,TRUE,15.329999999999927,1279130091,ok,NA
confirmation,1,candidate_005,2,3,1,500,200,227,0,0,TRUE,TRUE,16.720000000000027,733385680,ok,NA
confirmation,1,candidate_001,2,4,1,500,200,185,0,0,TRUE,TRUE,14.689999999999827,21815022,ok,NA
confirmation,1,candidate_005,2,4,1,500,200,222,0,0,TRUE,TRUE,21.389999999999873,635578381,ok,NA
confirmation,1,candidate_001,2,5,1,500,200,199,0,0,TRUE,TRUE,17.910000000000082,1073201787,ok,NA
confirmation,1,candidate_005,2,5,1,500,200,215,0,0,TRUE,TRUE,21,1904855083,ok,NA
