commit,profile_id,scale_id,resolution_id,target_suffix,store_path,started_at,finished_at,elapsed_hours,calibration_contract_version,calibration_input_hash,calibration_status,migration_status
7fccc37b9bb11e90238b4d18fa73c8cc14072aa2,project_modern_spatial_continental,europe,functional_type,_ft_modern,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_continental/europe/pipeline_modern_spatial_resolution,2026-09-10T21:03:43Z,2026-09-10T22:03:47Z,1.001219354470571,sjsdm_cv_adaptive_calibration_v2,a43d4d6d5f9e782a2e4f572b55682220,accepted,reused_stricter_v2_result
