commit,profile_id,scale_id,resolution_id,target_suffix,store_path,started_at,finished_at,elapsed_hours,calibration_contract_version,calibration_input_hash,calibration_status,migration_status
7fccc37b9bb11e90238b4d18fa73c8cc14072aa2,project_modern_spatial_local,am_r007_l008,genus,_genus,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_local/am_r007_l008/pipeline_modern_spatial_resolution,2026-09-11T13:14:22Z,2026-09-11T13:43:27Z,0.48448849333657157,sjsdm_cv_adaptive_calibration_v2,ed3e28dae7096239f6c95311bac6e673,accepted,reused_stricter_v2_result
