commit,profile_id,scale_id,resolution_id,target_suffix,store_path,started_at,finished_at,elapsed_hours,calibration_contract_version,calibration_input_hash,calibration_status,migration_status
7fccc37b9bb11e90238b4d18fa73c8cc14072aa2,project_paleo_spatial_continental,europe,functional_type,_functional_type,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/paleo_spatial_continental/europe/pipeline_paleo_spatial_resolution,2026-09-12T13:37:34Z,2026-09-12T14:12:30Z,0.5820740536186431,sjsdm_cv_adaptive_calibration_v3,f3858aff9fe96335919c1fc1238717bc,accepted,NA
