calibration_stage,budget_order,candidate_id,repeat_id,fold_id,attempt,n_iter_budget,n_sampling,epochs_run,linear_trend_slope,median_diff,converged,early_stopping_triggered,runtime_seconds,fit_seed,fit_status,error_message
confirmation,1,candidate_002,1,4,1,500,200,288,0,0,TRUE,TRUE,27.579999999999927,1247556097,ok,NA
confirmation,1,candidate_001,1,5,1,500,200,354,0,0,TRUE,TRUE,34.289999999999964,715907924,ok,NA
confirmation,1,candidate_002,1,5,1,500,200,270,0,0,TRUE,TRUE,26.450000000000045,1056670208,ok,NA
confirmation,1,candidate_001,2,1,1,500,200,291,0,0,TRUE,TRUE,28.409999999999854,1776830026,ok,NA
confirmation,1,candidate_002,2,1,1,500,200,245,0,0,TRUE,TRUE,24.15000000000009,748155042,ok,NA
confirmation,1,candidate_001,2,2,1,500,200,255,0,0,TRUE,TRUE,24.86999999999989,1931722072,ok,NA
confirmation,1,candidate_002,2,2,1,500,200,366,0,0,TRUE,TRUE,36.32999999999993,1522237248,ok,NA
confirmation,1,candidate_001,2,3,1,500,200,328,0,0,TRUE,TRUE,29.910000000000082,1279130091,ok,NA
confirmation,1,candidate_002,2,3,1,500,200,350,0,0,TRUE,TRUE,32.26999999999998,517745521,ok,NA
confirmation,1,candidate_001,2,4,1,500,200,293,0,0,TRUE,TRUE,26.539999999999964,21815022,ok,NA
confirmation,1,candidate_002,2,4,1,500,200,299,0,0,TRUE,TRUE,27.279999999999973,1227236693,ok,NA
confirmation,1,candidate_001,2,5,1,500,200,323,0,0,TRUE,TRUE,31.61999999999989,1073201787,ok,NA
confirmation,1,candidate_002,2,5,1,500,200,445,0,0,TRUE,TRUE,44.49000000000024,106425808,ok,NA
