calibration_stage,budget_order,candidate_id,repeat_id,fold_id,attempt,n_iter_budget,n_sampling,epochs_run,linear_trend_slope,median_diff,converged,early_stopping_triggered,runtime_seconds,fit_seed,fit_status,error_message
screening,3,candidate_008,1,1,1,2000,100,486,0,0,TRUE,TRUE,31.430000000000064,1473678031,ok,NA
screening,3,candidate_001,1,2,1,2000,100,890,0,0,TRUE,TRUE,46.5,697951849,ok,NA
screening,3,candidate_002,1,2,1,2000,100,815,0,0,TRUE,TRUE,44.710000000000036,52822484,ok,NA
screening,3,candidate_003,1,2,1,2000,100,945,0,0,TRUE,TRUE,51.52999999999997,1151115411,ok,NA
screening,3,candidate_004,1,2,1,2000,100,1092,0,0,TRUE,TRUE,65.58000000000015,1521252653,ok,NA
screening,3,candidate_005,1,2,1,2000,100,712,0,0,TRUE,TRUE,40.92000000000007,1713238360,ok,NA
screening,3,candidate_006,1,2,1,2000,100,626,0,0,TRUE,TRUE,38.409999999999854,1610865948,ok,NA
screening,3,candidate_007,1,2,1,2000,100,605,0,0,TRUE,TRUE,37.27999999999997,1719220656,ok,NA
screening,3,candidate_008,1,2,1,2000,100,616,0,0,TRUE,TRUE,38.080000000000155,2052675864,ok,NA
screening,3,candidate_001,1,3,1,2000,100,821,0,0,TRUE,TRUE,42.65000000000009,1342058255,ok,NA
screening,3,candidate_002,1,3,1,2000,100,779,0,0,TRUE,TRUE,42.69999999999982,35910250,ok,NA
screening,3,candidate_003,1,3,1,2000,100,1078,0,0,TRUE,TRUE,59.88000000000011,1350102261,ok,NA
screening,3,candidate_004,1,3,1,2000,100,664,0,0,TRUE,TRUE,38.539999999999964,355915494,ok,NA
screening,3,candidate_005,1,3,1,2000,100,632,0,0,TRUE,TRUE,35.680000000000064,386122903,ok,NA
screening,3,candidate_006,1,3,1,2000,100,711,0,0,TRUE,TRUE,43.25999999999976,201981318,ok,NA
screening,3,candidate_007,1,3,1,2000,100,485,0,0,TRUE,TRUE,28.829999999999927,662514751,ok,NA
screening,3,candidate_008,1,3,1,2000,100,827,0,0,TRUE,TRUE,42.429999999999836,1416569473,ok,NA
screening,4,candidate_001,1,1,1,4000,100,2390,0,0,TRUE,TRUE,93.25,870878574,ok,NA
screening,4,candidate_002,1,1,1,4000,100,1619,0,0,TRUE,TRUE,70.75,1256863007,ok,NA
screening,4,candidate_003,1,1,1,4000,100,1603,0,0,TRUE,TRUE,66.86999999999989,1507550643,ok,NA
screening,4,candidate_004,1,1,1,4000,100,953,0,0,TRUE,TRUE,44.85999999999967,794659114,ok,NA
screening,4,candidate_005,1,1,1,4000,100,1164,0,0,TRUE,TRUE,51.460000000000036,1084459063,ok,NA
screening,4,candidate_006,1,1,1,4000,100,1794,0,0,TRUE,TRUE,82.84000000000015,447383268,ok,NA
screening,4,candidate_007,1,1,1,4000,100,1786,0,0,TRUE,TRUE,84.65000000000009,672286332,ok,NA
screening,4,candidate_008,1,1,1,4000,100,886,0,0,TRUE,TRUE,43.629999999999654,1473678031,ok,NA
screening,4,candidate_001,1,2,1,4000,100,1290,0,0,TRUE,TRUE,51.440000000000055,697951849,ok,NA
screening,4,candidate_002,1,2,1,4000,100,1781,0,0,TRUE,TRUE,96.34999999999991,52822484,ok,NA
screening,4,candidate_003,1,2,1,4000,100,2622,0,0,TRUE,TRUE,153.5,1151115411,ok,NA
screening,4,candidate_004,1,2,1,4000,100,1492,0,0,TRUE,TRUE,87.7800000000002,1521252653,ok,NA
screening,4,candidate_005,1,2,1,4000,100,1746,0,0,TRUE,TRUE,104.01999999999998,1713238360,ok,NA
screening,4,candidate_006,1,2,1,4000,100,1026,0,0,TRUE,TRUE,66.32999999999993,1610865948,ok,NA
screening,4,candidate_007,1,2,1,4000,100,1407,0,0,TRUE,TRUE,87.15999999999985,1719220656,ok,NA
screening,4,candidate_008,1,2,1,4000,100,1526,0,0,TRUE,TRUE,102.21000000000004,2052675864,ok,NA
screening,4,candidate_001,1,3,1,4000,100,1695,0,0,TRUE,TRUE,87.73000000000002,1342058255,ok,NA
screening,4,candidate_002,1,3,1,4000,100,1589,0,0,TRUE,TRUE,88.52999999999975,35910250,ok,NA
screening,4,candidate_003,1,3,1,4000,100,1478,0,0,TRUE,TRUE,83.35999999999967,1350102261,ok,NA
screening,4,candidate_004,1,3,1,4000,100,1064,0,0,TRUE,TRUE,62.8100000000004,355915494,ok,NA
screening,4,candidate_005,1,3,1,4000,100,1708,0,0,TRUE,TRUE,98.22000000000025,386122903,ok,NA
screening,4,candidate_006,1,3,1,4000,100,1520,0,0,TRUE,TRUE,92.34999999999945,201981318,ok,NA
screening,4,candidate_007,1,3,1,4000,100,885,0,0,TRUE,TRUE,55.600000000000364,662514751,ok,NA
screening,4,candidate_008,1,3,1,4000,100,1227,0,0,TRUE,TRUE,79.52999999999975,1416569473,ok,NA
screening,5,candidate_001,1,1,1,8000,100,3190,0,0,TRUE,TRUE,164.39000000000033,870878574,ok,NA
screening,5,candidate_002,1,1,1,8000,100,2419,0,0,TRUE,TRUE,135.46000000000004,1256863007,ok,NA
screening,5,candidate_003,1,1,1,8000,100,2403,0,0,TRUE,TRUE,135.46000000000004,1507550643,ok,NA
screening,5,candidate_004,1,1,1,8000,100,2688,0,0,TRUE,TRUE,159.64000000000033,794659114,ok,NA
screening,5,candidate_005,1,1,1,8000,100,1964,0,0,TRUE,TRUE,117.38999999999942,1084459063,ok,NA
screening,5,candidate_006,1,1,1,8000,100,2594,0,0,TRUE,TRUE,161.85999999999967,447383268,ok,NA
screening,5,candidate_007,1,1,1,8000,100,2586,0,0,TRUE,TRUE,161.3100000000004,672286332,ok,NA
screening,5,candidate_008,1,1,1,8000,100,1686,0,0,TRUE,TRUE,113.02999999999975,1473678031,ok,NA
screening,5,candidate_001,1,2,1,8000,100,2090,0,0,TRUE,TRUE,113.33999999999924,697951849,ok,NA
screening,5,candidate_002,1,2,1,8000,100,3748,0,0,TRUE,TRUE,209.60000000000036,52822484,ok,NA
screening,5,candidate_003,1,2,1,8000,100,3422,0,0,TRUE,TRUE,192.94999999999982,1151115411,ok,NA
screening,5,candidate_004,1,2,1,8000,100,2292,0,0,TRUE,TRUE,140.77999999999975,1521252653,ok,NA
screening,5,candidate_005,1,2,1,8000,100,3875,0,0,TRUE,TRUE,228.6800000000003,1713238360,ok,NA
screening,5,candidate_006,1,2,1,8000,100,1826,0,0,TRUE,TRUE,116.77000000000044,1610865948,ok,NA
screening,5,candidate_007,1,2,1,8000,100,2207,0,0,TRUE,TRUE,140.15999999999985,1719220656,ok,NA
screening,5,candidate_008,1,2,1,8000,100,2326,0,0,TRUE,TRUE,155.52999999999975,2052675864,ok,NA
screening,5,candidate_001,1,3,1,8000,100,2495,0,0,TRUE,TRUE,127.94999999999982,1342058255,ok,NA
screening,5,candidate_002,1,3,1,8000,100,2389,0,0,TRUE,TRUE,122.86000000000058,35910250,ok,NA
screening,5,candidate_003,1,3,1,8000,100,3593,0,0,TRUE,TRUE,194.47999999999956,1350102261,ok,NA
screening,5,candidate_004,1,3,1,8000,100,1864,0,0,TRUE,TRUE,111.46999999999935,355915494,ok,NA
screening,5,candidate_005,1,3,1,8000,100,2508,0,0,TRUE,TRUE,147.4399999999987,386122903,ok,NA
screening,5,candidate_006,1,3,1,8000,100,2320,0,0,TRUE,TRUE,147.34000000000015,201981318,ok,NA
screening,5,candidate_007,1,3,1,8000,100,1685,0,0,TRUE,TRUE,100.04999999999927,662514751,ok,NA
screening,5,candidate_008,1,3,1,8000,100,2027,0,0,TRUE,TRUE,98,1416569473,ok,NA
screening,6,candidate_001,1,1,1,16000,100,4790,0,0,TRUE,TRUE,193.0599999999995,870878574,ok,NA
screening,6,candidate_002,1,1,1,16000,100,4019,0,0,TRUE,TRUE,164.5500000000011,1256863007,ok,NA
screening,6,candidate_003,1,1,1,16000,100,4003,0,0,TRUE,TRUE,176.27999999999884,1507550643,ok,NA
screening,6,candidate_004,1,1,1,16000,100,4288,0,0,TRUE,TRUE,212.22999999999956,794659114,ok,NA
screening,6,candidate_005,1,1,1,16000,100,3564,0,0,TRUE,TRUE,176.17000000000007,1084459063,ok,NA
screening,6,candidate_006,1,1,1,16000,100,4194,0,0,TRUE,TRUE,244.8199999999997,447383268,ok,NA
screening,6,candidate_007,1,1,1,16000,100,6816,0,0,TRUE,TRUE,339.9800000000014,672286332,ok,NA
screening,6,candidate_008,1,1,1,16000,100,3286,0,0,TRUE,TRUE,177.22000000000116,1473678031,ok,NA
screening,6,candidate_001,1,2,1,16000,100,3690,0,0,TRUE,TRUE,149.1900000000005,697951849,ok,NA
screening,6,candidate_002,1,2,1,16000,100,5348,0,0,TRUE,TRUE,228.21999999999935,52822484,ok,NA
screening,6,candidate_003,1,2,1,16000,100,5022,0,0,TRUE,TRUE,219.4499999999989,1151115411,ok,NA
