commit,profile_id,scale_id,resolution_id,target_suffix,store_path,started_at,finished_at,elapsed_hours,calibration_contract_version,calibration_input_hash,calibration_status,migration_status
7fccc37b9bb11e90238b4d18fa73c8cc14072aa2,project_paleo_spatial_regional,eu_r005,functional_type,_functional_type,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/paleo_spatial_regional/eu_r005/pipeline_paleo_spatial_resolution,2026-09-15T14:48:36Z,2026-09-15T14:48:36Z,1.2681166330973307e-4,sjsdm_cv_adaptive_calibration_v3,38952bf8e4978ad2b90ad771af5d84f3,accepted,reused_v3_policy_fit_evidence
