route_id,repeat_id,fold_id,component,loss_full,loss_reduced,delta_loss,delta_loss_clamped,share,defined
pooled_spatial_age,5,fold_004,Spatial,NA,NA,NA,NA,NA,FALSE
pooled_spatial_age,5,fold_004,Associations,NA,NA,NA,NA,NA,FALSE
pooled_spatial_age,5,fold_005,Abiotic,NA,NA,NA,NA,NA,FALSE
pooled_spatial_age,5,fold_005,Spatial,NA,NA,NA,NA,NA,FALSE
pooled_spatial_age,5,fold_005,Associations,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,1,fold_001,Abiotic,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,1,fold_001,Spatial,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,1,fold_001,Associations,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,1,fold_002,Abiotic,3.187969335932023,1.3183784158398735,-1.8695909200921494,0,NA,FALSE
pooled_spatiotemporal_age,1,fold_002,Spatial,3.187969335932023,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,1,fold_002,Associations,3.187969335932023,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,1,fold_003,Abiotic,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,1,fold_003,Spatial,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,1,fold_003,Associations,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,1,fold_004,Abiotic,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,1,fold_004,Spatial,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,1,fold_004,Associations,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,1,fold_005,Abiotic,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,1,fold_005,Spatial,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,1,fold_005,Associations,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,2,fold_001,Abiotic,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,2,fold_001,Spatial,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,2,fold_001,Associations,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,2,fold_002,Abiotic,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,2,fold_002,Spatial,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,2,fold_002,Associations,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,2,fold_003,Abiotic,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,2,fold_003,Spatial,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,2,fold_003,Associations,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,2,fold_004,Abiotic,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,2,fold_004,Spatial,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,2,fold_004,Associations,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,2,fold_005,Abiotic,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,2,fold_005,Spatial,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,2,fold_005,Associations,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,3,fold_001,Abiotic,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,3,fold_001,Spatial,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,3,fold_001,Associations,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,3,fold_002,Abiotic,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,3,fold_002,Spatial,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,3,fold_002,Associations,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,3,fold_003,Abiotic,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,3,fold_003,Spatial,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,3,fold_003,Associations,NA,NA,NA,NA,NA,FALSE
pooled_spatiotemporal_age,3,fold_004,Abiotic,NA,NA,NA,NA,NA,FALSE
