calibration_stage,budget_order,candidate_id,repeat_id,fold_id,attempt,n_iter_budget,n_sampling,epochs_run,linear_trend_slope,median_diff,converged,early_stopping_triggered,runtime_seconds,fit_seed,fit_status,error_message
screening,3,candidate_006,1,1,1,2000,100,1014,0.03,0,FALSE,TRUE,871.1500000000015,447383268,ok,NA
screening,3,candidate_007,1,1,1,2000,100,1127,0.01,0,FALSE,TRUE,966.7200000000012,672286332,ok,NA
screening,3,candidate_008,1,1,1,2000,100,515,0.17,0,FALSE,TRUE,440.94000000000233,1473678031,ok,NA
screening,3,candidate_001,1,2,1,2000,100,1366,0,0,TRUE,TRUE,1165.0900000000001,697951849,ok,NA
screening,3,candidate_002,1,2,1,2000,100,568,0,0,TRUE,TRUE,484.3299999999981,52822484,ok,NA
screening,3,candidate_003,1,2,1,2000,100,596,0,0,TRUE,TRUE,510.22999999999956,1151115411,ok,NA
screening,3,candidate_004,1,2,1,2000,100,535,0,0,TRUE,TRUE,458.4200000000019,1521252653,ok,NA
screening,3,candidate_005,1,2,1,2000,100,651,0.1,0,FALSE,TRUE,560.0299999999988,1713238360,ok,NA
screening,3,candidate_006,1,2,1,2000,100,592,0.01,0,FALSE,TRUE,506.21000000000276,1610865948,ok,NA
screening,3,candidate_007,1,2,1,2000,100,719,0.08,0,FALSE,TRUE,617.0499999999993,1719220656,ok,NA
screening,3,candidate_008,1,2,1,2000,100,549,0.07,0,FALSE,TRUE,470.5400000000009,2052675864,ok,NA
screening,3,candidate_001,1,3,1,2000,100,683,0,0,TRUE,TRUE,580.0799999999981,1342058255,ok,NA
screening,3,candidate_002,1,3,1,2000,100,540,0,0.01,TRUE,TRUE,462.14000000000306,35910250,ok,NA
screening,3,candidate_003,1,3,1,2000,100,1587,0,0,TRUE,TRUE,1352.6899999999987,1350102261,ok,NA
screening,3,candidate_004,1,3,1,2000,100,800,0,0,TRUE,TRUE,684.7799999999988,355915494,ok,NA
screening,3,candidate_005,1,3,1,2000,100,584,0.01,0,FALSE,TRUE,500.7099999999991,386122903,ok,NA
screening,3,candidate_006,1,3,1,2000,100,814,0.14,0,FALSE,TRUE,695.75,201981318,ok,NA
screening,3,candidate_007,1,3,1,2000,100,617,0.1,0,FALSE,TRUE,527.7000000000007,662514751,ok,NA
screening,3,candidate_008,1,3,1,2000,100,969,0.06,0,FALSE,TRUE,828.9799999999996,1416569473,ok,NA
confirmation,1,candidate_001,1,1,1,500,200,385,0,0,TRUE,TRUE,552.0600000000001,870878574,ok,NA
confirmation,1,candidate_003,1,1,1,500,200,385,0,0.02,TRUE,TRUE,553.3500000000001,1507550643,ok,NA
confirmation,1,candidate_001,1,2,1,500,200,276,0,0,TRUE,TRUE,395.53,697951849,ok,NA
confirmation,1,candidate_003,1,2,1,500,200,358,0,0.01,TRUE,TRUE,512.53,1151115411,ok,NA
