commit,profile_id,scale_id,resolution_id,target_suffix,store_path,started_at,finished_at,elapsed_hours,calibration_contract_version,calibration_input_hash,calibration_status,migration_status
7fccc37b9bb11e90238b4d18fa73c8cc14072aa2,project_modern_spatial_continental,europe,genus,_genus,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_continental/europe/pipeline_modern_spatial_resolution,2026-09-11T10:10:33Z,2026-09-11T12:58:41Z,2.802287419107225,sjsdm_cv_adaptive_calibration_v2,27bc241c887604f6f0721a4cc0187a28,accepted,reused_stricter_v2_result
