calibration_stage,budget_order,candidate_id,repeat_id,fold_id,attempt,n_iter_budget,n_sampling,epochs_run,linear_trend_slope,median_diff,converged,early_stopping_triggered,runtime_seconds,fit_seed,fit_status,error_message
confirmation,1,candidate_001,1,3,1,500,200,284,0,0.01,TRUE,TRUE,12.329999999999927,1342058255,ok,NA
confirmation,1,candidate_002,1,4,1,500,200,251,0,0.01,TRUE,TRUE,11.280000000000086,1247556097,ok,NA
confirmation,1,candidate_001,1,4,1,500,200,334,0,0.01,TRUE,TRUE,14.639999999999986,1265372349,ok,NA
confirmation,1,candidate_002,1,5,1,500,200,238,0,0.02,TRUE,TRUE,10.870000000000005,1056670208,ok,NA
confirmation,1,candidate_001,1,5,1,500,200,279,0,0.02,TRUE,TRUE,12.139999999999986,715907924,ok,NA
confirmation,1,candidate_002,2,1,1,500,200,244,0,0.03,TRUE,TRUE,11,748155042,ok,NA
confirmation,1,candidate_001,2,1,1,500,200,500,0,0.01,TRUE,FALSE,21.610000000000014,1776830026,ok,NA
confirmation,1,candidate_002,2,2,1,500,200,261,0,0.01,TRUE,TRUE,11.659999999999968,1522237248,ok,NA
confirmation,1,candidate_001,2,2,1,500,200,300,0,0.03,TRUE,TRUE,12.970000000000027,1931722072,ok,NA
confirmation,1,candidate_002,2,3,1,500,200,271,0,0.02,TRUE,TRUE,12.120000000000005,517745521,ok,NA
confirmation,1,candidate_001,2,3,1,500,200,322,0,0.01,TRUE,TRUE,13.969999999999914,1279130091,ok,NA
confirmation,1,candidate_002,2,4,1,500,200,293,0,0,TRUE,TRUE,13.030000000000086,1227236693,ok,NA
confirmation,1,candidate_001,2,4,1,500,200,360,0,0.03,TRUE,TRUE,15.629999999999995,21815022,ok,NA
confirmation,1,candidate_002,2,5,1,500,200,289,0,0.02,TRUE,TRUE,12.829999999999927,106425808,ok,NA
confirmation,1,candidate_001,2,5,1,500,200,321,0,0.03,TRUE,TRUE,13.800000000000068,1073201787,ok,NA
