calibration_stage,budget_order,candidate_id,repeat_id,fold_id,attempt,n_iter_budget,n_sampling,epochs_run,linear_trend_slope,median_diff,converged,early_stopping_triggered,runtime_seconds,fit_seed,fit_status,error_message
confirmation,1,candidate_005,1,4,1,500,200,191,0,0,TRUE,TRUE,6.1200000000000045,283560750,ok,NA
confirmation,1,candidate_001,1,5,1,500,200,301,0,0,TRUE,TRUE,8.100000000000023,715907924,ok,NA
confirmation,1,candidate_005,1,5,1,500,200,187,0,0,TRUE,TRUE,6.230000000000018,1173813307,ok,NA
confirmation,1,candidate_001,2,1,1,500,200,331,0,0,TRUE,TRUE,9.080000000000041,1776830026,ok,NA
confirmation,1,candidate_005,2,1,1,500,200,177,0,0,TRUE,TRUE,5.940000000000055,1785504573,ok,NA
confirmation,1,candidate_001,2,2,1,500,200,246,0,0,TRUE,TRUE,6.440000000000055,1931722072,ok,NA
confirmation,1,candidate_005,2,2,1,500,200,290,0,0,TRUE,TRUE,9.389999999999986,569056883,ok,NA
confirmation,1,candidate_001,2,3,1,500,200,275,0,0,TRUE,TRUE,7.190000000000055,1279130091,ok,NA
confirmation,1,candidate_005,2,3,1,500,200,167,0,0,TRUE,TRUE,5.32000000000005,733385680,ok,NA
confirmation,1,candidate_001,2,4,1,500,200,251,0,0,TRUE,TRUE,6.529999999999973,21815022,ok,NA
confirmation,1,candidate_005,2,4,1,500,200,188,0,0,TRUE,TRUE,6.1200000000000045,635578381,ok,NA
confirmation,1,candidate_001,2,5,1,500,200,165,0,0,TRUE,TRUE,4.3700000000000045,1073201787,ok,NA
confirmation,1,candidate_005,2,5,1,500,200,148,0,0,TRUE,TRUE,4.7000000000000455,1904855083,ok,NA
