commit,profile_id,scale_id,resolution_id,target_suffix,store_path,started_at,finished_at,elapsed_hours,calibration_contract_version,calibration_input_hash,calibration_status,migration_status
7fccc37b9bb11e90238b4d18fa73c8cc14072aa2,project_paleo_temporal_america,america,genus,_timeslice_2500,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/paleo_temporal_america/pipeline_paleo_temporal,2026-09-15T17:09:17Z,2026-09-15T17:36:38Z,0.45581014692783356,sjsdm_cv_adaptive_calibration_v3,0ea19c2a38dee1675e2dfe30865092ef,accepted,NA
