calibration_stage,budget_order,candidate_id,repeat_id,fold_id,attempt,n_iter_budget,n_sampling,epochs_run,linear_trend_slope,median_diff,converged,early_stopping_triggered,runtime_seconds,fit_seed,fit_status,error_message
screening,3,candidate_007,1,1,1,2000,100,846,0,0,TRUE,TRUE,23.319999999999936,672286332,ok,NA
screening,3,candidate_008,1,1,1,2000,100,507,0,0,TRUE,TRUE,16.559999999999945,1473678031,ok,NA
screening,3,candidate_001,1,2,1,2000,100,1617,0,0.01,TRUE,TRUE,28.969999999999914,697951849,ok,NA
screening,3,candidate_002,1,2,1,2000,100,1619,0,0,TRUE,TRUE,29.229999999999905,52822484,ok,NA
screening,3,candidate_003,1,2,1,2000,100,859,0,0.01,TRUE,TRUE,19.68999999999994,1151115411,ok,NA
screening,3,candidate_004,1,2,1,2000,100,583,0,0.03,TRUE,TRUE,12.42999999999995,1521252653,ok,NA
screening,3,candidate_005,1,2,1,2000,100,1655,0,0,TRUE,TRUE,40.04000000000008,1713238360,ok,NA
screening,3,candidate_006,1,2,1,2000,100,905,0,0,TRUE,TRUE,23.810000000000173,1610865948,ok,NA
screening,3,candidate_007,1,2,1,2000,100,1423,0,0.01,TRUE,TRUE,36.690000000000055,1719220656,ok,NA
screening,3,candidate_008,1,2,1,2000,100,700,0,0.01,TRUE,TRUE,22.75,2052675864,ok,NA
screening,3,candidate_001,1,3,1,2000,100,1093,0,0.02,TRUE,TRUE,20.810000000000173,1342058255,ok,NA
screening,3,candidate_002,1,3,1,2000,100,1426,0,0,TRUE,TRUE,31.690000000000055,35910250,ok,NA
screening,3,candidate_003,1,3,1,2000,100,1332,0,0.02,TRUE,TRUE,24.139999999999873,1350102261,ok,NA
screening,3,candidate_004,1,3,1,2000,100,943,0,0.02,TRUE,TRUE,18.24000000000001,355915494,ok,NA
screening,3,candidate_005,1,3,1,2000,100,1840,0,0,TRUE,TRUE,46.419999999999845,386122903,ok,NA
screening,3,candidate_006,1,3,1,2000,100,1280,0,0,TRUE,TRUE,32.32999999999993,201981318,ok,NA
screening,3,candidate_007,1,3,1,2000,100,1819,0,0,TRUE,TRUE,45.98000000000002,662514751,ok,NA
screening,3,candidate_008,1,3,1,2000,100,482,0,0,TRUE,TRUE,14.75,1416569473,ok,NA
confirmation,2,candidate_002,1,1,1,1000,200,806,0,0.01,TRUE,TRUE,17.570000000000164,1256863007,ok,NA
confirmation,2,candidate_001,1,1,1,1000,200,713,0,0.01,TRUE,TRUE,13.580000000000155,870878574,ok,NA
confirmation,2,candidate_002,1,2,1,1000,200,446,0,0.02,TRUE,TRUE,10,52822484,ok,NA
confirmation,2,candidate_001,1,2,1,1000,200,1000,0,0.01,TRUE,FALSE,18,697951849,ok,NA
confirmation,2,candidate_002,1,3,1,1000,200,570,0,0.03,TRUE,TRUE,10.110000000000127,35910250,ok,NA
confirmation,2,candidate_001,1,3,1,1000,200,713,0,0,TRUE,TRUE,11.2800000000002,1342058255,ok,NA
confirmation,2,candidate_002,1,4,1,1000,200,774,0,0.01,TRUE,TRUE,16.6400000000001,1247556097,ok,NA
confirmation,2,candidate_001,1,4,1,1000,200,1000,0,0.01,TRUE,FALSE,18.910000000000082,1265372349,ok,NA
confirmation,2,candidate_002,1,5,1,1000,200,1000,0,0.01,TRUE,FALSE,22.309999999999945,1056670208,ok,NA
confirmation,2,candidate_001,1,5,1,1000,200,1000,0,0.03,TRUE,FALSE,19.360000000000127,715907924,ok,NA
confirmation,2,candidate_002,2,1,1,1000,200,483,0,0,TRUE,TRUE,10.759999999999991,748155042,ok,NA
confirmation,2,candidate_001,2,1,1,1000,200,1000,0,0,TRUE,FALSE,16.6400000000001,1776830026,ok,NA
confirmation,2,candidate_002,2,2,1,1000,200,822,0,0.01,TRUE,TRUE,15.470000000000027,1522237248,ok,NA
confirmation,2,candidate_001,2,2,1,1000,200,1000,0,0,TRUE,FALSE,18.15000000000009,1931722072,ok,NA
confirmation,2,candidate_002,2,3,1,1000,200,748,0,0,TRUE,TRUE,17.190000000000055,517745521,ok,NA
confirmation,2,candidate_001,2,3,1,1000,200,892,0,0.02,TRUE,TRUE,16.929999999999836,1279130091,ok,NA
confirmation,2,candidate_002,2,4,1,1000,200,556,0,0,TRUE,TRUE,12.430000000000064,1227236693,ok,NA
confirmation,2,candidate_001,2,4,1,1000,200,844,0,0.04,TRUE,TRUE,16.549999999999955,21815022,ok,NA
confirmation,2,candidate_002,2,5,1,1000,200,598,0,0.03,TRUE,TRUE,12.980000000000018,106425808,ok,NA
confirmation,2,candidate_001,2,5,1,1000,200,515,0,0,TRUE,TRUE,7.509999999999991,1073201787,ok,NA
