candidate_id,review_stage,taxon_name,trait_domain_name,n_records,n_trait_names,n_datasets,n_domain_outliers,n_taxon_outliers,n_invalid_values,source_references,candidate_reasons,n_source_rules,n_proposed_source_rules,n_approved_source_rules,proposed_source_rule_ids,approved_source_rule_ids,investigation_outcome
edc2bba182a27f64163780401edb64cc46840c908186df584dc848fbfbf138ab,classified,Acacia dealbata,Diaspore mass,2074,1,7,0,154,0,,taxon_outlier,0,0,0,,,approve_none_grouped
0489a6e11d826c5dce817174d4f124381981c2e7c50eaea8ecfb32dfcd9a666f,classified,Agoseris glauca,Diaspore mass,25,1,2,0,5,0,,taxon_outlier,0,0,0,,,approve_none_grouped
28b0cfc07c7332ea320684e5e620adbc25e4c2158c392a8541a4cf64aceda0a6,classified,Ambrosia artemisiifolia,Diaspore mass,67,1,2,0,12,0,,taxon_outlier,0,0,0,,,approve_none_grouped
6454669dfc1f5e36dd060c052f76dfad9fca852db47a63ff5609a20412be21b5,classified,Arctostaphylos uva-ursi,Diaspore mass,23,1,5,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
973b21b425554855363c018e0c7384b2f89f45371402162f6fc4cdca77883a03,classified,Bromus erectus,Diaspore mass,12,1,6,0,3,0,,taxon_outlier,0,0,0,,,approve_none_grouped
766ce7ea77d6e4e7e2834d1d8a97ef85ecc3f5226c4851c8bd544b004888b0b2,classified,Calluna vulgaris,Diaspore mass,15,1,5,0,3,0,,taxon_outlier,0,0,0,,,approve_none_grouped
60b900c82c7d1e966932f5202aac5f44b7e9bfa39a46b81b532524a84561245d,classified,Carex siccata,Diaspore mass,10,1,1,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
20bfd46d3b78d8cbf13003b4ec0a163d056db51304ea3ae6f14ddab3be7039e8,classified,Cistus albidus,Diaspore mass,10,1,9,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
8f9df06ff5ec5d89b49e2555c4c671bc9d6dcf75a25a49546c6e91babe191afa,classified,Cistus salviifolius,Diaspore mass,16,1,16,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
e32fdd69606a41c24e0ddc9483b95f8b91c58cad35c75d56a45c4eb65698fe06,classified,Cymopterus lemmonii,Diaspore mass,11,1,2,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
188b51efc25d7ef29ffd1d1ae15a599aa41abf8c05aa3a4dbd6905eb70695d29,classified,Daucus carota,Diaspore mass,12,1,9,0,3,0,,taxon_outlier,0,0,0,,,approve_none_grouped
ffe538c40edd35dc0ec7c9295c06d18bf0f72a79e56ba916198ec93777e7c547,classified,Dryas octopetala,Diaspore mass,35,1,5,0,4,0,,taxon_outlier,0,0,0,,,approve_none_grouped
dc7eb21d7815d9728ad2c1aa7a863c9173b7f9a6771b677e95d39c37bb0de50d,classified,Elymus lanceolatus,Diaspore mass,10,1,1,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
5389062a74df41e56446e4a80ad8bf60e2ff8c3246424f8ff4317e5b00d32a22,classified,Eremogone congesta,Diaspore mass,19,1,1,0,3,0,,taxon_outlier,0,0,0,,,approve_none_grouped
7139d3cf236b3cb5379e8c9496c81927af0cdf0cdb32d4062f5f63d66fdfde4b,classified,Eriocoma lettermanii,Diaspore mass,10,1,1,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
eef1f5f9ae3043addcf734e78261331b4da380f9e1d8d6c65140eb0be0d5a5cc,classified,Erodium cicutarium,Diaspore mass,10,2,9,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
32593112163c8f0376efdc9a59b1f0825135d6eecb7f7aaa2b3e15c692a3d942,classified,Festuca ovina,Diaspore mass,11,1,5,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
e8176d15b2c6438a0f7d4a31c521b69a50fb0b7dedcba8b21335ef9712b10f83,classified,Helianthemum salicifolium,Diaspore mass,11,1,11,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
57ba7d70dcd6be241abb84392c0bfa653d967ff50a31cea3aed18217cc744f13,classified,Helictochloa pratensis,Diaspore mass,700,1,35,0,61,0,,taxon_outlier,0,0,0,,,approve_none_grouped
4c9207f73d9014f44a0547b3f6b446ca7f08d2ad8451e7cd54d631de0042518f,classified,Heterotheca villosa,Diaspore mass,14,1,2,0,3,0,,taxon_outlier,0,0,0,,,approve_none_grouped
7dabf03e89202c09c9dcbd9ed2789033c7aa3f28a12eddf4157b379c72aaa604,classified,Juniperus communis,Diaspore mass,25,1,7,0,6,0,,taxon_outlier,0,0,0,,,approve_none_grouped
25bd17b093011a8bfb5ad736a5833040d8ce2f8d0a985000bbf89ba627edc908,classified,Juniperus sabina,Diaspore mass,20,1,4,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
47acf3c05b4b0fee6d8efbbd0e1cc58a9b6cbfa20b34f058c661a731cde6f117,classified,Lupinus argenteus,Diaspore mass,15,1,2,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
13aad0d142f4f56a7aa17153610088ec23e3115a5ece36441d8c31f19ba26665,classified,Luzula confusa,Diaspore mass,29,1,1,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
04cf275d41136cf4e0c17f8a10a7a7fb9e424c01938e56d5a275bdce729ffed6,classified,Myrtus communis,Diaspore mass,13,1,13,0,4,0,,taxon_outlier,0,0,0,,,approve_none_grouped
0f436aafddfca67d5517f2d11c447f2dd7af0343afcd56a73520cd7843382e5c,classified,Oxyria digyna,Diaspore mass,31,1,2,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
1c2d1bf30cf5bad35d9061139252fc33453a040176a0cb384374599fb7eef7e9,classified,Phacelia hastata,Diaspore mass,10,1,1,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
88c9d10b30cee88b21ee80bfe5962c76184ac66a24a0c26396c660b4e2fdb393,classified,Phyllodoce caerulea,Diaspore mass,13,1,2,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
566cce30c6f48f51386fda290da6cbe85cadd283433f824636996ed682f2e0dc,classified,Physospermum cornubiense,Diaspore mass,95,1,8,0,6,0,,taxon_outlier,0,0,0,,,approve_none_grouped
99ded6f1aa9f67d7d65be4ebb7e6a62933091dfb3c1d25a21e2be3098f16e413,classified,Pinus pinaster,Diaspore mass,32629,2,19,0,1409,0,,taxon_outlier,0,0,0,,,approve_none_grouped
62653c79b7bd68c534b72b2ed1c9ab87219eeffa14864a714c87bbe8aa7612d3,classified,Pinus sylvestris,Diaspore mass,10,1,9,0,3,0,,taxon_outlier,0,0,0,,,approve_none_grouped
f4e0d4c60342e73c4cea7af889d043ee9866c93e3891a36af2c35b055c364bd9,classified,Potentilla gordonii,Diaspore mass,10,1,1,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
7e18f5a5996821dea71f41205b6ea11042ada03c96e47edc1bccbca573ad89fd,classified,Poterium sanguisorba,Diaspore mass,11,1,8,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
4f42a1363950671bd20b1c090320f75da793e7df996e3a135da8994e3ef5bc1b,classified,Quercus suber,Diaspore mass,11,1,6,5,1,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
5e7fea9d6eb85010aae05d316ccbb34c169694f3a12dec88a4ddeea3d9e3503d,classified,Rhamnus alaternus,Diaspore mass,10,1,9,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
5c8dd688c585d2d24bbccad726533413457b56938d033d758bbbedfa7b635e8d,classified,Rhododendron ferrugineum,Diaspore mass,20,1,2,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
b94e4b69dce52882c4237eebe384724b445919cc9594f16c9b33fd780f35d8ed,classified,Salix herbacea,Diaspore mass,16,1,3,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
630cebe36588df958f4865f03938b6d0a49358aef9de0c319796104b18e754cf,classified,Senecio crassulus,Diaspore mass,15,1,1,0,3,0,,taxon_outlier,0,0,0,,,approve_none_grouped
f9de61d5b7294c891ad5add897e8e4768e534c9b9c6fbca444fc12c2a41f84a8,classified,Sorghastrum nutans,Diaspore mass,84,1,55,0,12,0,,taxon_outlier,0,0,0,,,approve_none_grouped
4daa1d193bddc0573b4f54ad0c124a0cda396bac73e35cec38d04e464668847b,classified,Vaccinium myrtillus,Diaspore mass,24,1,6,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
b7d7f0352fb99c1547d8bdc71c5c2e2e3de85f8be057534bacd0fdcfc98f7512,classified,Vaccinium uliginosum,Diaspore mass,26,1,4,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
f49a95940c8ebf00affe4d719ffbf3f78ed5109ebda67106e527c9b00386aedc,classified,Vaccinium vitis-idaea,Diaspore mass,18,1,5,0,4,0,,taxon_outlier,0,0,0,,,approve_none_grouped
b62ded1cc641c2149e91fb7736f8c0a1deb1bd6554a540e720eae297d576fcdb,classified,Viola praemorsa,Diaspore mass,10,1,1,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
e9dbb336aa09f47e982d9bec3fd3a6ffd48f74773c83aa9ff1d27434195ed6b9,classified,Abies alba,Leaf Area,142,3,20,0,13,0,,taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
1c1430b91eb11cae537364a375a5d98c0db76ae17ae34d49799aec97033c0cc5,classified,Abutilon incanum,Leaf Area,10,1,1,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
9fd73aa9c04fe729649d251bfd5fa3828e0af528766b404438099b7159429b21,classified,Acer granatense,Leaf Area,31,2,2,1,2,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
ea6966da8160aa360c001a0bb49f993530fc088ce075062d2b0c44f321c310d2,classified,Acer monspessulanum,Leaf Area,24,2,3,0,3,0,,taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
92c8ca326c9d0baec273577ad59e3e16d09bc4d8008acf362c996b04b36e636c,classified,Acer obtusatum,Leaf Area,20,1,2,20,6,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
1976f61e15ad6a7237761402c2dca037a28e622af7633cc635744ea02bb8ba7e,classified,Acer palmatum,Leaf Area,20,1,1,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
49bb412bb3ef52e36cdb4bcb24f96d0e75eba173123892a2154aa1186a6d4240,classified,Acer pensylvanicum,Leaf Area,15,2,14,7,1,0,,domain_outlier;taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
a816dc5718931a65b79e99f408164a890a5d7f68b266951ad549e3423ccbb019,classified,Acer rubrum,Leaf Area,195,5,31,109,1,0,,domain_outlier;taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
761dcc16ba0b5b3540c538c23b4cca3d2eb5db95c39013a38bc91fbd3303ac75,classified,Acer saccharinum,Leaf Area,16,2,3,1,2,0,,domain_outlier;taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
4875695ae24be05d70b9c4e79b9aa39c3d191b4ee3baafbcc2cd1caac76ae050,classified,Acer saccharum,Leaf Area,151,5,15,50,21,0,,domain_outlier;taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
a59b9697143d214eaaba56d1d5c12c771304f253719321e5706b75d9ab3864b7,classified,Acer spicatum,Leaf Area,13,2,7,2,2,0,,domain_outlier;taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
ff5340347f3ac775884fa632e93b0c8029ee9b64bcd586bd6e5ed68dfd30c208,classified,Achillea collina,Leaf Area,10,1,1,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
40874f0eecab7bff4dd61f0700f0808699f5d1ede56d1470b14c6aca4fa2c851,classified,Achillea maritima,Leaf Area,22,1,2,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
90ae2265251e2d534e0134b3a93d5c95dd9722476af5a682ae0cff5131db83e8,classified,Achillea millefolium,Leaf Area,443,5,84,14,78,0,,domain_outlier;taxon_outlier,4,0,4,,3f0543786babf50f90453c5af328dd77ba325efbdbd416d4aadf3aea9a3c4ec6;8ddea77f82d884c1f128128e4ecd902453e642499cb52df3b28d00cf682288ab;97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82;e4504212b94c4e98f98f76ddea21e6c14b670b0c7aae7732d5367fd7d08e2017,approve_none_after_source_rule
376235dfc01e9b744744ac559cad33bcc62ccf93f804498b8fb9217b2339e19e,classified,Achillea nobilis,Leaf Area,10,1,1,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
47ed25977075cf4ca6f51cdc60133324a03c7994eaa1da49a370301363a404f2,classified,Acmispon rigidus,Leaf Area,11,1,1,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
48cf5d5a2bfc10c415bdb49b7ba448e806da8612aa4788e89d045c7cd3cda390,classified,Acmispon wrightii,Leaf Area,21,1,4,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
c3cb20cae46c8dd5f2396de7d9bb891b4db0224c59db75a4fa4b343ce0b487a7,classified,Aconitum anthora,Leaf Area,16,2,2,2,2,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
23d87e0117ab1e5a3a21224a558b41123b59cb5331fe0afd57fb10d9042b22ec,classified,Aconitum variegatum,Leaf Area,15,1,3,9,1,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
254b2cb276ea891480321431f4c1263432c6171f4dda533b71e96567e8e93894,classified,Actaea rubra,Leaf Area,14,1,1,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
e0a6eb1e511df79c8e70ef77ad5ef9d0c43f6bf0298c2146068686d0425b57b0,classified,Actaea spicata,Leaf Area,14,1,2,14,2,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
b686a7bea78a74c7ec8d4e8a5a44b2d3f9c3085bdc44baf31fd00ed8d97397e2,classified,Adenophora liliifolia,Leaf Area,11,2,3,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
afacb73e746f4328fe41b4532dabc3d58b286de0a87a444f41e36898e599ffb3,classified,Adonis vernalis,Leaf Area,15,1,3,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
3269bcc1c5a9b5c117077785842da86e82c934468d7d3f7a1eb393051716dfc3,classified,Aegopodium podagraria,Leaf Area,25,3,13,24,2,0,,domain_outlier;taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
d9fafbcb8213710c57de537502006c51041b3bd7d883ae254f0e81f2f03dd41f,classified,Aetheorhiza bulbosa,Leaf Area,21,2,2,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
fc06e169524471ccfa31d88c73f3b9747d027410b17e97d36e26365f0f7c8e00,classified,Ageratina altissima,Leaf Area,27,2,3,1,2,0,,domain_outlier;taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
ec51d5227910698e821b445cdd62b8d7913f4c1e48395762ffb9baaf96c71ef6,classified,Agoseris glauca,Leaf Area,49,2,7,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
28c2165b807a0a3382397591b97aab191cc0bb6523ce4264a5ee4970efeab070,classified,Agropyron cristatum,Leaf Area,12,1,2,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
438c45db826b12b544ed47c8e38f0b3a3c69afadfa738c4b2cf9a88aebf0c4f3,classified,Agropyron desertorum,Leaf Area,10,1,1,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
6293fdd281e9c2f345426d25f4655a1525a3d87a37a6d03e3aa728f011585779,classified,Agrostis,Leaf Area,13,2,13,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
938fb53e12d677bcec5c50c258ac004ebb4079587565f34901e12d842c46dd21,classified,Agrostis mertensii,Leaf Area,18,2,3,0,3,0,,taxon_outlier,0,0,0,,,approve_none_grouped
c3d1dc78a34106ce9b699bb0895c5044c4a96ecaf541109f553117d83a8a00e5,classified,Agrostis rupestris,Leaf Area,30,1,2,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
76f51c7da871bf6401c26e43616f59eb2448e952d9683d18070e4b15e880d804,classified,Agrostis stolonifera,Leaf Area,18,3,9,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
a4acd0132f9cbba85f0d88d1529208d1c237fbdeb1455890216d43c32d171a45,classified,Ailanthus altissima,Leaf Area,53,3,3,27,1,0,,domain_outlier;taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
f29d5b45459690eeb3f3fc723647535dcfd011eb943ef6262cd4e238c35fbdc1,classified,Ajuga reptans,Leaf Area,47,2,5,0,7,0,,taxon_outlier,1,0,1,,3f0543786babf50f90453c5af328dd77ba325efbdbd416d4aadf3aea9a3c4ec6,approve_none_after_source_rule
931bb26e9d3fea8b959adccba67f2f6f012bff94066189b0467154c60582262e,classified,Albizia julibrissin,Leaf Area,20,1,1,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
d1f7a42be5976939c97d99039d49df2ed20b42f0784beec5907a3c720f45a52b,classified,Alchemilla,Leaf Area,17,1,2,13,4,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
4ab9b435c04efac3c3e98211d6ae0acac17bb34b0e43980d449c5edd27bd0c60,classified,Alchemilla coriacea,Leaf Area,10,1,1,0,2,0,,taxon_outlier,1,0,1,,3f0543786babf50f90453c5af328dd77ba325efbdbd416d4aadf3aea9a3c4ec6,approve_none_after_source_rule
27be07e0620035ffbb9cf3f329bc9b6a0dfaa982431dfdf39cce2af0460c111f,classified,Alchemilla xanthochlora,Leaf Area,27,1,2,0,3,0,,taxon_outlier,1,0,1,,3f0543786babf50f90453c5af328dd77ba325efbdbd416d4aadf3aea9a3c4ec6,approve_none_after_source_rule
64c529d2253c6d5ee7b8ab6cc65be462d3f800d032dc737f59c48b4bd0c14399,classified,Alkanna tinctoria,Leaf Area,10,1,1,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
690ab688e36e360e5541310509f81bd15310560e57781ad80b2a740b16dfb7a2,classified,Alliaria petiolata,Leaf Area,11,2,2,2,3,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
e391726c1be24bd8d038f3c5a5094ccbda98c1e54f6acf35ba749ab85da12f60,classified,Allium cernuum,Leaf Area,17,2,3,0,1,0,,taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
9f6f2a307556bf62b6e83853d84ce897a59ba2b6d8c927d3f39833b1d60fb1f3,classified,Allium flavum,Leaf Area,10,1,1,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
400e4fa405c996f03b5a7c6af02614704e78dfc992e59fcbcfcc15a555cf8907,classified,Allium geyeri,Leaf Area,16,1,2,0,1,0,,taxon_outlier,1,0,1,,8ddea77f82d884c1f128128e4ecd902453e642499cb52df3b28d00cf682288ab,approve_none_after_source_rule
7e14a711a8cd27fa460eee5857a7248437bc1458312783e53785250041ba23e3,classified,Allium sphaerocephalon,Leaf Area,11,2,2,1,1,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
e4670435b3521ca56bd4f6623c32d08ecfd0850aa019ea974c48020152e487a6,classified,Alnus alnobetula,Leaf Area,10,2,2,8,2,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
836891e303f3feeccd2801e6b04edbf34ce642235206ced68a0957e31a8c585e,classified,Alnus glutinosa,Leaf Area,41,3,9,38,4,0,,domain_outlier;taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
4555bc0361b71e8d834bba008a227e9802030d6f65d5ff02382aaaf899d4eefb,classified,Alopecurus pratensis,Leaf Area,66,1,45,13,9,0,,domain_outlier;taxon_outlier,1,0,1,,e4504212b94c4e98f98f76ddea21e6c14b670b0c7aae7732d5367fd7d08e2017,approve_none_after_source_rule
e3dfeba12be9d8e81e28b3c6e2e1d43b96e7c5afe67d3082457259de3988daac,classified,Aloysia wrightii,Leaf Area,10,1,1,0,4,0,,taxon_outlier,0,0,0,,,approve_none_grouped
edcadb0f32cce122b5155aad24ccfd74159d4e742145250532fbd2cf67390d16,classified,Ambrosia,Leaf Area,21,1,1,0,6,0,,taxon_outlier,0,0,0,,,approve_none_grouped
b4203fbf971d7d755df31aa35b80c2faed6b89f4ea9863dac2d066adc9721c98,classified,Ambrosia artemisiifolia,Leaf Area,46,3,10,0,8,0,,taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
4ee631d23d8b40e053563fe73239df2d98a161d80e65ab10d504c63e4474d8e0,classified,Ambrosia dumosa,Leaf Area,12,2,2,0,1,0,,taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
3d04e610e7c4a65a605a9bc2bd6b6431255d6dbe2f0f86f9c8315635d846583b,classified,Ambrosia psilostachya,Leaf Area,20,1,2,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
f2562cedddb5927a30d4cf3888c0c1ca8a31d0c0ec481ec048fbe5e999e6154e,classified,Ambrosia salsola,Leaf Area,13,2,3,0,4,0,,taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
7a4f2d22a14e0fddf99e663701259ecd42e90579ad0222400fc04dc5ebf31c98,classified,Amelanchier arborea,Leaf Area,176,3,3,53,14,0,,domain_outlier;taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
ea21525ce806e55ee24650cc06bb9da80ffd6c6ca530edf0441363af0437411d,classified,Amelanchier ovalis,Leaf Area,25,2,2,1,3,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
e6148b2b7d3dd4d9494833f7a516d68492a3c6f3dc250713332b486835f040f8,classified,Amphicarpaea bracteata,Leaf Area,16,1,4,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
1725e1ad5398816dd3a6df637db5a73953e25ae94d4010d8317b8df423337e7f,classified,Anacyclus clavatus,Leaf Area,10,1,1,0,4,0,,taxon_outlier,0,0,0,,,approve_none_grouped
a14e94f9223fad672e21ecf4f2f9e0731d707ba182043c94f65eadd23cde7810,classified,Andromeda polifolia,Leaf Area,19,2,6,0,1,0,,taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
8f405dfb977514fd60466c7e7fe4703627d95495feb1b28a776b0c4fb2658a73,classified,Andropogon gerardi,Leaf Area,140,3,4,0,16,0,,taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
7ceeb6f2606ec628241a6bfda183d08b08bbdf422a798f44df6c7df35b7c3645,classified,Andropogon virginicus,Leaf Area,89,2,23,0,5,0,,taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
9c96456fd3dccf07ba51cba36a674b2c7e216a378fce267b76bdd8819da4f3ab,classified,Androsace obtusifolia,Leaf Area,15,1,3,0,1,0,,taxon_outlier,1,0,1,,3f0543786babf50f90453c5af328dd77ba325efbdbd416d4aadf3aea9a3c4ec6,approve_none_after_source_rule
d752a268d5c9817744ec9413f2054cbd77daaac4cfbc369127c9e51ab7d17ac8,classified,Androsace septentrionalis,Leaf Area,20,3,5,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
32c48a8023b309d303790e5ec9e60b78a68b508c9ac2c951e35be6390ac94b1d,classified,Anemone virginiana,Leaf Area,16,2,3,2,2,0,,domain_outlier;taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
f8e86064cdd93a668000e366bbde35d786aaeb25b1adfd23d96ce34a5444b5d2,classified,Angelica grayi,Leaf Area,11,1,2,1,1,0,,domain_outlier;taxon_outlier,1,0,1,,8ddea77f82d884c1f128128e4ecd902453e642499cb52df3b28d00cf682288ab,approve_none_after_source_rule
a562756e261bb644754738869d183ebb0bea1cd7e11a775d08f0c4907b1957f5,classified,Antennaria alpina,Leaf Area,44,1,5,0,6,0,,taxon_outlier,1,0,1,,8ddea77f82d884c1f128128e4ecd902453e642499cb52df3b28d00cf682288ab,approve_none_after_source_rule
921d73169111aa48a300f6664aed30b886dfc2436545596904ab650ec3403f5c,classified,Antennaria dioica,Leaf Area,67,3,25,0,10,0,,taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
027882f56de3cca2cbf7c59f284ec2f6ac764bb69be4abe980d13a4334d32acf,classified,Antennaria parvifolia,Leaf Area,25,1,3,0,2,0,,taxon_outlier,0,0,0,,,approve_none_grouped
50be78a4be2d944174b0e8a57526390c8c8a01334f342e59b56ac2123408a496,classified,Anthemis arvensis,Leaf Area,170,1,1,0,21,0,,taxon_outlier,0,0,0,,,approve_none_grouped
a052964bd06a8f53c52c540fc0c9bb9f528adbd2fb95a944eb65508e8513dbed,classified,Anthemis maritima,Leaf Area,241,1,2,0,18,0,,taxon_outlier,0,0,0,,,approve_none_grouped
f546d0546310e26381bd2c1c870d947d806b5d0980b3aa94c7e134ffa5c39dbe,classified,Anthoxanthum monticola,Leaf Area,12,1,1,0,1,0,,taxon_outlier,0,0,0,,,approve_none_grouped
aac6d2cdacdc41418fc4595395dc9fb6f7895ec6b267ea3a4e368793931109f9,classified,Anthoxanthum nitens,Leaf Area,15,1,1,6,1,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
43ce2b8576d2416d37e6f8a5c6f25b74bc636a6d4e1fabe08cc4f4e0a5dd460e,classified,Anthoxanthum odoratum,Leaf Area,225,3,77,28,48,0,,domain_outlier;taxon_outlier,2,0,2,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82;e4504212b94c4e98f98f76ddea21e6c14b670b0c7aae7732d5367fd7d08e2017,approve_none_after_source_rule
711a13d7025b9a69e7d2012d8eb10c97faec0a21ad63509b271881234e6034f0,classified,Anthriscus cerefolium,Leaf Area,15,2,2,6,1,0,,domain_outlier;taxon_outlier,0,0,0,,,approve_none_grouped
1ab629bfd98cd9201ff6bd0ed7385a35e900eb9647ce0e48084f8353efad7946,classified,Anthriscus sylvestris,Leaf Area,56,3,8,14,11,0,,domain_outlier;taxon_outlier,1,0,1,,97c906fe31a77ac5fee55e78eb7bc23e414574540ead697f130d1355cf189f82,approve_none_after_source_rule
a193c084d456724705bffeb31c1c86586cb67535a049e3cdaa86a1291259dbe9,classified,Anthyllis cornicina,Leaf Area,60,1,1,0,6,0,,taxon_outlier,0,0,0,,,approve_none_grouped
