calibration_stage,budget_order,candidate_id,repeat_id,fold_id,attempt,n_iter_budget,n_sampling,epochs_run,linear_trend_slope,median_diff,converged,early_stopping_triggered,runtime_seconds,fit_seed,fit_status,error_message
confirmation,1,candidate_001,1,4,1,500,200,272,0,0.01,TRUE,TRUE,54.36000000000013,1265372349,ok,NA
confirmation,1,candidate_003,1,4,1,500,200,206,0,0.01,TRUE,TRUE,41.63999999999987,977713106,ok,NA
confirmation,1,candidate_001,1,5,1,500,200,234,0,0,TRUE,TRUE,46.820000000000164,715907924,ok,NA
confirmation,1,candidate_003,1,5,1,500,200,307,0,0,TRUE,TRUE,60.92000000000007,416831282,ok,NA
confirmation,1,candidate_001,2,1,1,500,200,204,0,0.01,TRUE,TRUE,40.24000000000024,1776830026,ok,NA
confirmation,1,candidate_003,2,1,1,500,200,433,0,0,TRUE,TRUE,85.51000000000022,1083145976,ok,NA
confirmation,1,candidate_001,2,2,1,500,200,296,0,0,TRUE,TRUE,58.42000000000007,1931722072,ok,NA
confirmation,1,candidate_003,2,2,1,500,200,265,0,0.01,TRUE,TRUE,52.779999999999745,185524599,ok,NA
confirmation,1,candidate_001,2,3,1,500,200,303,0,0,TRUE,TRUE,60.5,1279130091,ok,NA
confirmation,1,candidate_003,2,3,1,500,200,208,0,0,TRUE,TRUE,41.42000000000007,1092964207,ok,NA
confirmation,1,candidate_001,2,4,1,500,200,316,0,0.01,TRUE,TRUE,62.210000000000036,21815022,ok,NA
confirmation,1,candidate_003,2,4,1,500,200,243,0,0,TRUE,TRUE,48.36000000000013,731538335,ok,NA
confirmation,1,candidate_001,2,5,1,500,200,199,0,0,TRUE,TRUE,39.34999999999991,1073201787,ok,NA
confirmation,1,candidate_003,2,5,1,500,200,248,0,0,TRUE,TRUE,49.159999999999854,1297850274,ok,NA
