commit,profile_id,scale_id,resolution_id,target_suffix,store_path,started_at,finished_at,elapsed_hours,calibration_contract_version,calibration_input_hash,calibration_status,migration_status
7fccc37b9bb11e90238b4d18fa73c8cc14072aa2,project_modern_spatial_regional,eu_r005,family,_family,D:/GITHUB/BIODYNAMICS_vegetation_cooccurrence/Data/targets/modern_spatial_regional/eu_r005/pipeline_modern_spatial_resolution,2026-09-11T13:54:41Z,2026-09-11T14:45:41Z,0.8500109483136071,sjsdm_cv_adaptive_calibration_v2,72353515edb22f1cd8cae377ae08e409,accepted,reused_stricter_v2_result
