calibration_stage,budget_order,candidate_id,repeat_id,fold_id,attempt,n_iter_budget,n_sampling,epochs_run,linear_trend_slope,median_diff,converged,early_stopping_triggered,runtime_seconds,fit_seed,fit_status,error_message
confirmation,1,candidate_002,1,4,1,500,200,291,0,0,TRUE,TRUE,56.840000000000146,1247556097,ok,NA
confirmation,1,candidate_001,1,5,1,500,200,374,0,0,TRUE,TRUE,72.90000000000009,715907924,ok,NA
confirmation,1,candidate_002,1,5,1,500,200,385,0,0,TRUE,TRUE,75.15000000000009,1056670208,ok,NA
confirmation,1,candidate_001,2,1,1,500,200,403,0,0,TRUE,TRUE,78.55000000000018,1776830026,ok,NA
confirmation,1,candidate_002,2,1,1,500,200,283,0,0,TRUE,TRUE,55.63999999999987,748155042,ok,NA
confirmation,1,candidate_001,2,2,1,500,200,350,0,0,TRUE,TRUE,68.19000000000005,1931722072,ok,NA
confirmation,1,candidate_002,2,2,1,500,200,314,0,0,TRUE,TRUE,61.38999999999987,1522237248,ok,NA
confirmation,1,candidate_001,2,3,1,500,200,324,0,0,TRUE,TRUE,60.789999999999964,1279130091,ok,NA
confirmation,1,candidate_002,2,3,1,500,200,329,0,0.01,TRUE,TRUE,61.5,517745521,ok,NA
confirmation,1,candidate_001,2,4,1,500,200,402,0,0,TRUE,TRUE,74.7800000000002,21815022,ok,NA
confirmation,1,candidate_002,2,4,1,500,200,327,0,0,TRUE,TRUE,60.98000000000002,1227236693,ok,NA
confirmation,1,candidate_001,2,5,1,500,200,500,0,0,TRUE,FALSE,97.7199999999998,1073201787,ok,NA
confirmation,1,candidate_002,2,5,1,500,200,305,0,0,TRUE,TRUE,60.35999999999967,106425808,ok,NA
